title,summary,source,published_at,url,polarity,subjectivity,sentiment
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-22 22:29:39.003964,https://example.com,0.7534214521427873,0.018334906584551613,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-22 22:29:39.003964,https://example.com,0.7315259962604026,0.3252148471678187,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-21 22:29:39.003964,https://example.com,-0.664825736512052,0.8782480383014273,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-21 22:29:39.003964,https://example.com,-0.9484540685032297,0.6394517349434108,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-21 22:29:39.003964,https://example.com,-0.6759106369166603,0.6056515673159715,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-21 22:29:39.003964,https://example.com,-0.060924081956572396,0.415813474354639,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-21 22:29:39.003964,https://example.com,-0.3567443445062959,0.4184296868187657,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-20 22:29:39.003964,https://example.com,0.31620910873196917,0.6071119522225149,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-20 22:29:39.003964,https://example.com,0.1815843312300538,0.6909269019680064,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-20 22:29:39.003964,https://example.com,-0.016111424258383522,0.11118052628764008,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-19 22:29:39.003964,https://example.com,0.6348039492049589,0.6322824280014532,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-18 22:29:39.003964,https://example.com,-0.3719208706795303,0.20757719992734436,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-18 22:29:39.003964,https://example.com,-0.8279052495189234,0.883568472435337,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-17 22:29:39.003964,https://example.com,0.5226017318628029,0.6584631737523922,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-17 22:29:39.003964,https://example.com,-0.8508145410640651,0.686617105718689,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-17 22:29:39.003964,https://example.com,0.1954092885254597,0.8940526950554973,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-17 22:29:39.003964,https://example.com,-0.7315710948978986,0.5924608755017133,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-17 22:29:39.003964,https://example.com,0.48225668568462177,0.9599421895185524,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-16 22:29:39.003964,https://example.com,0.11334739491594847,0.5180964141216646,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-16 22:29:39.003964,https://example.com,-0.224465981048664,0.5092933308319936,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-16 22:29:39.003964,https://example.com,-0.8969383423138984,0.12138647083146292,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-16 22:29:39.003964,https://example.com,-0.23144761769372102,0.6160362332225257,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-16 22:29:39.003964,https://example.com,0.9847830512028692,0.4483921198817452,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-15 22:29:39.003964,https://example.com,0.2669608794321636,0.7184917353268242,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-14 22:29:39.003964,https://example.com,-0.6949940767333131,0.07804100662502322,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-14 22:29:39.003964,https://example.com,0.45286235459795154,0.9833756727137297,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-13 22:29:39.003964,https://example.com,0.16382879608315548,0.2699021732330906,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-13 22:29:39.003964,https://example.com,0.11468039879144909,0.9309789321728964,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-13 22:29:39.003964,https://example.com,0.47504864309927886,0.34777134239639595,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-13 22:29:39.003964,https://example.com,0.8003093387863367,0.9832361014182707,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-12 22:29:39.003964,https://example.com,0.27983511468362043,0.02289269449814102,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-12 22:29:39.003964,https://example.com,-0.3031531539838275,0.3857847233977779,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-12 22:29:39.003964,https://example.com,0.2920489555537795,0.2340343257652019,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-11 22:29:39.003964,https://example.com,-0.5079486547505518,0.7521193824744616,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-11 22:29:39.003964,https://example.com,0.34371767273806797,0.03445749940265008,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-10 22:29:39.003964,https://example.com,0.4603475923835192,0.7698519550459408,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-10 22:29:39.003964,https://example.com,-0.44555183245095376,0.800904817750069,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-09 22:29:39.003964,https://example.com,0.2761153779183614,0.1870968689498872,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-09 22:29:39.003964,https://example.com,0.45594779611275027,0.8453503271246275,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-09 22:29:39.003964,https://example.com,-0.6676430961448103,0.42337400953249604,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-09 22:29:39.003964,https://example.com,0.842390558331007,0.0092426510448117,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-09 22:29:39.003964,https://example.com,-0.22618087279673826,0.7842949764492181,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-08 22:29:39.003964,https://example.com,0.27868407820869345,0.6077999566193646,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-08 22:29:39.003964,https://example.com,-0.5963427879883336,0.006718200998838908,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-07 22:29:39.003964,https://example.com,-0.22127360618339686,0.4433313355433913,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-07 22:29:39.003964,https://example.com,0.5585545222892385,0.4018853721020884,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-07 22:29:39.003964,https://example.com,0.5063284419450627,0.11219847455873111,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-07 22:29:39.003964,https://example.com,-0.2556779176028874,0.9361532654538537,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-06 22:29:39.003964,https://example.com,-0.06859986670110096,0.9508091441103506,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-05 22:29:39.003964,https://example.com,0.41222673232864837,0.030681617354988866,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-05 22:29:39.003964,https://example.com,0.2620973561301707,0.7838276925455833,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-05 22:29:39.003964,https://example.com,0.3006601192554639,0.49309570320998497,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-04 22:29:39.003964,https://example.com,-0.7055333530050771,0.06361090861288621,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-04 22:29:39.003964,https://example.com,-0.17019859451064567,0.7043196796759652,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-04 22:29:39.003964,https://example.com,-0.6852709017411303,0.5363890887342776,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-03 22:29:39.003964,https://example.com,0.41704966404421384,0.24421915013902162,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-02 22:29:39.003964,https://example.com,-0.24491678980080378,0.533279848088037,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-02 22:29:39.003964,https://example.com,-0.07830346539010002,0.7013888922727733,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-02 22:29:39.003964,https://example.com,0.04643149804134272,0.009546460853936733,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-02 22:29:39.003964,https://example.com,-0.8175960311158907,0.9476305062873781,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-01 22:29:39.003964,https://example.com,-0.7023005387387626,0.9068436536796523,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-01 22:29:39.003964,https://example.com,0.5861381576292719,0.14560573960948697,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-01 22:29:39.003964,https://example.com,-0.8896587562581042,0.8974393413126002,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-12-01 22:29:39.003964,https://example.com,-0.23116757678495814,0.5454060853561699,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-30 22:29:39.003964,https://example.com,-0.4419535343697327,0.4187913556134788,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-30 22:29:39.003964,https://example.com,0.7746303261318139,0.9990957540113095,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-30 22:29:39.003964,https://example.com,-0.20117040505400752,0.43858000888115733,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-29 22:29:39.003964,https://example.com,0.4591229062389546,0.6572315027323624,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-28 22:29:39.003964,https://example.com,-0.5475867666455889,0.6236772903985619,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-27 22:29:39.003964,https://example.com,0.00936783195732005,0.8380580316736149,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-27 22:29:39.003964,https://example.com,0.8358793987835687,0.8144449725960452,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-27 22:29:39.003964,https://example.com,0.5347523663389693,0.4607994536479766,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-26 22:29:39.003964,https://example.com,0.03313698742957305,0.6266798125927048,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-26 22:29:39.003964,https://example.com,0.5041780648324277,0.7129992502341918,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-26 22:29:39.003964,https://example.com,-0.44318761787016747,0.5478513412994989,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-26 22:29:39.003964,https://example.com,-0.013354485744788258,0.3934658999301829,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-26 22:29:39.003964,https://example.com,-0.7512005130963018,0.6545303393048125,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-25 22:29:39.003964,https://example.com,0.6456726445863117,0.0962528010238074,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-25 22:29:39.003964,https://example.com,-0.7484242511895534,0.7620824839088514,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-25 22:29:39.003964,https://example.com,0.8095736665247206,0.7918791130932875,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-25 22:29:39.003964,https://example.com,-0.4551123155184136,0.29338350791218315,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-25 22:29:39.003964,https://example.com,0.40026968895629467,0.62446103937552,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-24 22:29:39.003964,https://example.com,0.8677722359398607,0.013122050332189161,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-24 22:29:39.003964,https://example.com,0.5883011644805425,0.13241888777016486,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-24 22:29:39.003964,https://example.com,0.16263910831229156,0.7710400092510781,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-23 22:29:39.003964,https://example.com,0.039217171263552286,0.9963532891899018,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-23 22:29:39.003964,https://example.com,0.6035059774419442,0.5743883481649847,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-23 22:29:39.003964,https://example.com,-0.5910878102689232,0.5405404607763344,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-23 22:29:39.003964,https://example.com,-0.44084679608243826,0.5088182944122102,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-22 22:29:39.003964,https://example.com,0.736419453439981,0.2491384014747443,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-21 22:29:39.003964,https://example.com,0.24174100550653344,0.34704350077376145,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-21 22:29:39.003964,https://example.com,0.05775122845853953,0.1851362484134742,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-20 22:29:39.003964,https://example.com,-0.2642903175567213,0.9906375336965216,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-20 22:29:39.003964,https://example.com,0.8730993629261368,0.14804774155229727,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-20 22:29:39.003964,https://example.com,0.5227571228894672,0.6336822787849218,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-20 22:29:39.003964,https://example.com,0.3659198876345766,0.6035157471168837,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-19 22:29:39.003964,https://example.com,0.21238617435944884,0.1629263125760133,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-19 22:29:39.003964,https://example.com,0.15743158709123128,0.4003826053883781,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-19 22:29:39.003964,https://example.com,-0.45602630052053605,0.2765565513497197,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-19 22:29:39.003964,https://example.com,0.7220649022247094,0.8819710516611253,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-18 22:29:39.003964,https://example.com,0.04893683278936334,0.9474840011560619,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-17 22:29:39.003964,https://example.com,-0.8719389540800715,0.9284383045956781,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-17 22:29:39.003964,https://example.com,0.3932939844517245,0.5051194202771121,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-17 22:29:39.003964,https://example.com,-0.2058280468483762,0.32269912857581473,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-16 22:29:39.003964,https://example.com,-0.9907869402236629,0.9203854087726109,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-16 22:29:39.003964,https://example.com,0.12431426600272344,0.5032916368984496,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-16 22:29:39.003964,https://example.com,-0.6967616116072666,0.9717858759672071,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-16 22:29:39.003964,https://example.com,-0.2757401059393083,0.6080996114169296,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-16 22:29:39.003964,https://example.com,-0.4313081478635541,0.8622754087980585,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-15 22:29:39.003964,https://example.com,0.09650119471369845,0.47688048813140627,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-15 22:29:39.003964,https://example.com,0.7611900645332994,0.1181699542986554,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-15 22:29:39.003964,https://example.com,-0.435503717823267,0.1493777044737613,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-15 22:29:39.003964,https://example.com,-0.23406751204274512,0.4280338570937948,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-14 22:29:39.003964,https://example.com,-0.6789967812236695,0.5490789274535157,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-14 22:29:39.003964,https://example.com,0.07679183545021373,0.503117932561019,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-13 22:29:39.003964,https://example.com,-0.2863537264057101,0.02163434216833504,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-13 22:29:39.003964,https://example.com,-0.7307579038346137,0.6691037892617678,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-12 22:29:39.003964,https://example.com,0.3809395817856138,0.5186545344710474,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-12 22:29:39.003964,https://example.com,0.3339537754408224,0.7267543871461958,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-12 22:29:39.003964,https://example.com,-0.30379226775541457,0.6018587086546151,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-12 22:29:39.003964,https://example.com,0.11071670073983042,0.623642346738447,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-11 22:29:39.003964,https://example.com,-0.8294824811846484,0.843191058776171,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-11 22:29:39.003964,https://example.com,0.0024221913174553578,0.3431942987651334,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-11 22:29:39.003964,https://example.com,0.7572927891211421,0.034622977080539186,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-11 22:29:39.003964,https://example.com,0.6518600307151239,0.6847746205105507,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-11 22:29:39.003964,https://example.com,-0.12322728831912322,0.13358363174350596,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-10 22:29:39.003964,https://example.com,0.3299082740024193,0.9274891478858903,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-10 22:29:39.003964,https://example.com,-0.950639814214634,0.9380866749253763,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-10 22:29:39.003964,https://example.com,0.5611645332409974,0.5564236368752294,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-10 22:29:39.003964,https://example.com,-0.45003034725592306,0.23946789968663107,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-09 22:29:39.003964,https://example.com,-0.754858067907576,0.45692152902367156,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-09 22:29:39.003964,https://example.com,0.3030130692423243,0.9030431073017778,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-09 22:29:39.003964,https://example.com,-0.3381019689598257,0.01679649191219279,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-09 22:29:39.003964,https://example.com,-0.6540363287207827,0.7154984940903685,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-09 22:29:39.003964,https://example.com,0.6132956522922071,0.6981497378181016,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-08 22:29:39.003964,https://example.com,-0.3950108991981789,0.6571137089396295,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-08 22:29:39.003964,https://example.com,0.25864993570728845,0.29080921741847265,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-08 22:29:39.003964,https://example.com,0.27731974192184206,0.84742527525984,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-08 22:29:39.003964,https://example.com,0.5010311699462164,0.6511509712350895,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-07 22:29:39.003964,https://example.com,-0.4222064445913216,0.3637116626010164,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-07 22:29:39.003964,https://example.com,0.7213774691922099,0.40149699617432577,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-07 22:29:39.003964,https://example.com,-0.6261206643816846,0.23576439182974596,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-06 22:29:39.003964,https://example.com,-0.313357673040789,0.9474164924698211,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-06 22:29:39.003964,https://example.com,-0.35205752009640245,0.3378606918431789,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-06 22:29:39.003964,https://example.com,0.7823496720083756,0.5050331420532308,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-06 22:29:39.003964,https://example.com,-0.13651443352072334,0.493399843539706,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-06 22:29:39.003964,https://example.com,-0.9729305366834939,0.14612452297248157,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-05 22:29:39.003964,https://example.com,0.5571961853399903,0.6352915593952904,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-05 22:29:39.003964,https://example.com,0.5323924966072628,0.6683538116144209,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-05 22:29:39.003964,https://example.com,0.8541688319777496,0.7432397513213985,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-05 22:29:39.003964,https://example.com,-0.6264513885920264,0.4427972756150934,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-05 22:29:39.003964,https://example.com,-0.6309978918622927,0.0460264215763041,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-04 22:29:39.003964,https://example.com,0.5330920974694842,0.8409074026535277,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-04 22:29:39.003964,https://example.com,0.23573731109387985,0.8780921084315901,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-04 22:29:39.003964,https://example.com,0.7882906847676674,0.40767351490194914,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-04 22:29:39.003964,https://example.com,0.351119859174567,0.27807996598254026,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-04 22:29:39.003964,https://example.com,-0.4931451069111621,0.5813458045478465,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-03 22:29:39.003964,https://example.com,-0.532317039591268,0.8141062389482705,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-02 22:29:39.003964,https://example.com,0.7472034443267623,0.01379692990893211,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-01 22:29:39.003964,https://example.com,-0.7807961955709035,0.13000416248202384,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-01 22:29:39.003964,https://example.com,-0.1554292989728534,0.26337461031990983,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-11-01 22:29:39.003964,https://example.com,-0.459479451761692,0.08916525693037947,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-31 22:29:39.003964,https://example.com,0.41252716071809425,0.3654478610691855,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-31 22:29:39.003964,https://example.com,0.1514963251191057,0.5647433934798249,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-31 22:29:39.003964,https://example.com,0.7783098130417501,0.6104151118768496,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-31 22:29:39.003964,https://example.com,0.9759628350792373,0.8148341377159991,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-31 22:29:39.003964,https://example.com,-0.3984708705161897,0.9469000749703068,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-30 22:29:39.003964,https://example.com,0.5229767558492511,0.10197950949032131,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-30 22:29:39.003964,https://example.com,-0.9347610102633139,0.8133057054909688,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-29 22:29:39.003964,https://example.com,0.13295599327301555,0.5150072145511247,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-29 22:29:39.003964,https://example.com,-0.855263615847391,0.00397246642231619,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-29 22:29:39.003964,https://example.com,0.9493821357311218,0.7658462215580539,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-29 22:29:39.003964,https://example.com,0.122615389584801,0.7350415326991242,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-29 22:29:39.003964,https://example.com,-0.4716026617545346,0.08553078325583618,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-28 22:29:39.003964,https://example.com,-0.16367787340802065,0.7768612986194177,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-27 22:29:39.003964,https://example.com,-0.20711544060092302,0.1377025985328475,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-27 22:29:39.003964,https://example.com,-0.7208107907185239,0.3072086020543656,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-27 22:29:39.003964,https://example.com,0.010942335960374416,0.7535849823687505,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-27 22:29:39.003964,https://example.com,0.10830383261151644,0.8157262311517616,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-26 22:29:39.003964,https://example.com,-0.6080056094877795,0.9105094112288619,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-25 22:29:39.003964,https://example.com,-0.9816440101610959,0.277632514803438,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-25 22:29:39.003964,https://example.com,0.9208000245393431,0.7311647012390332,positive
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-25 22:29:39.003964,https://example.com,-0.40322990167777784,0.03663742529891245,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-25 22:29:39.003964,https://example.com,-0.4061604996687147,0.8583628980617383,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-25 22:29:39.003964,https://example.com,-0.22250586264757666,0.7599297606935563,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-24 22:29:39.003964,https://example.com,-0.556372416837613,0.9830185581106353,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-24 22:29:39.003964,https://example.com,-0.061270194005347056,0.21591422927594772,neutral
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-24 22:29:39.003964,https://example.com,-0.21647393215260124,0.24305492062952105,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-24 22:29:39.003964,https://example.com,-0.10931732493240043,0.567906413532252,negative
Simulated news about AAPL,This is a simulated news article about AAPL,Simulation,2022-10-24 22:29:39.003964,https://example.com,-0.8259647887933459,0.3579675577642315,negative
